sst_ts,direct_ts,diff_seconds,device,country
1768268228000000,1768268227932093,-0.067907,mobile,Australia
1768268243000000,1768268242840258,-0.159742,desktop,Australia
1768268276000000,1768268275760036,-0.239964,mobile,Australia
1768268277000000,1768268275760036,-1.239964,mobile,Australia
1768268298000000,1768268298153976,0.153976,mobile,Australia
1768268303000000,1768268303243225,0.243225,desktop,Australia
1768268330000000,1768268324497813,-5.502187,mobile,Australia
1768268373000000,1768268372672903,-0.327097,desktop,Australia
1768268419000000,1768268419031664,0.031664,mobile,Australia
1768268422000000,1768268421860969,-0.139031,mobile,Australia
1768268426000000,1768268425790148,-0.209852,desktop,Australia
1768268429000000,1768268428156974,-0.843026,desktop,Philippines
1768268459000000,1768268459441973,0.441973,desktop,Australia
1768268470000000,1768268471335343,1.335343,desktop,Australia
1768268509000000,1768268508662758,-0.337242,desktop,New Zealand
1768268510000000,1768268509787569,-0.212431,mobile,Australia
1768268547000000,1768268547126796,0.126796,desktop,New Zealand
1768268572000000,1768268572080777,0.080777,desktop,Australia
1768268576000000,1768268575647808,-0.352192,desktop,Australia
1768268586000000,1768268586032225,0.032225,desktop,Australia
1768268590000000,1768268589764790,-0.23521,desktop,Australia
1768268597000000,1768268597075254,0.075254,desktop,Australia
1768268628000000,1768268627330973,-0.669027,desktop,Australia
1768268677000000,1768268677136104,0.136104,mobile,Australia
1768268683000000,1768268683601941,0.601941,desktop,Australia
1768268687000000,1768268687055810,0.05581,desktop,Australia
1768268696000000,1768268696382771,0.382771,desktop,Australia
1768268698000000,1768268697719515,-0.280485,desktop,Australia
1768268703000000,1768268703626906,0.626906,desktop,Australia
1768268727000000,1768268726491354,-0.508646,mobile,Australia
1768268733000000,1768268733137407,0.137407,desktop,Australia
1768268735000000,1768268734379106,-0.620894,desktop,Japan
1768268739000000,1768268739391535,0.391535,desktop,Australia
1768268762000000,1768268739391535,-22.608465,desktop,Australia
1768268788000000,1768268787915191,-0.084809,desktop,Australia
1768268849000000,1768268849165178,0.165178,tablet,Australia
1768268865000000,1768268864909229,-0.090771,desktop,Australia
1768268865000000,1768268864909229,-0.090771,desktop,Australia
1768268872000000,1768268872317057,0.317057,desktop,Australia
1768268876000000,1768268875842474,-0.157526,mobile,Australia
1768268913000000,1768268912946330,-0.05367,desktop,Australia
1768268914000000,1768268913630081,-0.369919,desktop,Vietnam
1768268916000000,1768268915595963,-0.404037,desktop,Australia
1768268957000000,1768268957010893,0.010893,mobile,Australia
1768268965000000,1768268965014621,0.014621,desktop,Australia
1768268989000000,1768268988339190,-0.66081,mobile,Australia
1768269060000000,1768269059720624,-0.279376,desktop,Australia
1768269101000000,1768269101423384,0.423384,desktop,Australia
1768269124000000,1768269123781787,-0.218213,mobile,Australia
1768269126000000,1768269125687778,-0.312222,desktop,Australia
1768269138000000,1768269137722744,-0.277256,mobile,Australia
1768269164000000,1768269164029474,0.029474,mobile,Australia
1768269204000000,1768269203628184,-0.371816,desktop,Australia
1768269209000000,1768269208864335,-0.135665,desktop,Australia
1768269237000000,1768269237596234,0.596234,desktop,Australia
1768269240000000,1768269239521880,-0.47812,mobile,Australia
1768269247000000,1768269246525094,-0.474906,desktop,Australia
1768269260000000,1768269260193668,0.193668,desktop,Australia
1768269279000000,1768269279646837,0.646837,desktop,Australia
1768269293000000,1768269292113523,-0.886477,desktop,South Korea
1768269295000000,1768269295428544,0.428544,mobile,Australia
1768269304000000,1768269304364282,0.364282,desktop,Australia
1768269312000000,1768269311718963,-0.281037,desktop,Australia
1768269355000000,1768269355389701,0.389701,mobile,Australia
1768269360000000,1768269360450925,0.450925,desktop,Australia
1768269383000000,1768269383057442,0.057442,desktop,Australia
1768269386000000,1768269386061566,0.061566,desktop,Australia
1768269402000000,1768269402579181,0.579181,mobile,Australia
1768269415000000,1768269415351262,0.351262,desktop,Australia
1768269424000000,1768269424195620,0.19562,desktop,Australia
1768269439000000,1768269439055438,0.055438,desktop,Australia
1768269459000000,1768269459249974,0.249974,desktop,Australia
1768269477000000,1768269477478136,0.478136,mobile,Australia
1768269498000000,1768269498431132,0.431132,desktop,Australia
1768269514000000,1768269514622529,0.622529,desktop,Australia
1768269522000000,1768269522468217,0.468217,desktop,Australia
1768269534000000,1768269533097315,-0.902685,desktop,Australia
1768269579000000,1768269578646140,-0.35386,desktop,Australia
1768269623000000,1768269622980018,-0.019982,desktop,China
1768269638000000,1768269637952338,-0.047662,desktop,Australia
1768269648000000,1768269647696778,-0.303222,desktop,Australia
1768269652000000,1768269652268493,0.268493,mobile,Australia
1768269675000000,1768269674871342,-0.128658,mobile,Australia
1768269687000000,1768269687612210,0.61221,desktop,Australia
1768269696000000,1768269695925874,-0.074126,desktop,Australia
1768269716000000,1768269716075710,0.07571,desktop,Australia
1768269742000000,1768269742208320,0.20832,mobile,Australia
1768269760000000,1768269760352315,0.352315,desktop,Australia
1768269761000000,1768269760696153,-0.303847,desktop,Australia
1768269769000000,1768269768589823,-0.410177,desktop,Australia
1768269800000000,1768269800389499,0.389499,desktop,Australia
1768269829000000,1768269828699814,-0.300186,mobile,Australia
1768269835000000,1768269834886648,-0.113352,desktop,Vietnam
1768269875000000,1768269874792243,-0.207757,desktop,Japan
1768269888000000,1768269888297935,0.297935,desktop,Australia
1768269891000000,1768269890656660,-0.34334,desktop,Japan
1768269912000000,1768269912146153,0.146153,desktop,Australia
1768269949000000,1768269948719749,-0.280251,desktop,Philippines
1768269962000000,1768269963371189,1.371189,desktop,India
1768269962000000,1768269962125156,0.125156,desktop,Australia
1768269976000000,1768269975795240,-0.20476,desktop,Australia
1768269989000000,1768269989893374,0.893374,mobile,Australia
1768269994000000,1768269993838363,-0.161637,desktop,South Korea
1768269997000000,1768269996658180,-0.34182,mobile,Australia
1768270024000000,1768270023677365,-0.322635,desktop,Australia
1768270029000000,1768270029080931,0.080931,mobile,Australia
1768270042000000,1768270041193383,-0.806617,desktop,Australia
1768270045000000,1768270045555756,0.555756,desktop,Australia
1768270056000000,1768270056610953,0.610953,desktop,Australia
1768270067000000,1768270067019002,0.019002,desktop,Australia
1768270076000000,1768270075776817,-0.223183,desktop,Australia
1768270093000000,1768270092561840,-0.43816,desktop,Australia
1768270106000000,1768270136899934,30.899934,mobile,Australia
1768270137000000,1768270136899934,-0.100066,mobile,Australia
1768270154000000,1768270155536572,1.536572,desktop,Australia
1768270161000000,1768270160773639,-0.226361,desktop,Australia
1768270177000000,1768270177416507,0.416507,desktop,Australia
1768270193000000,1768270193071727,0.071727,desktop,Australia
1768270240000000,1768270240341884,0.341884,desktop,Australia
1768270261000000,1768270261492049,0.492049,desktop,Australia
1768270265000000,1768270265041554,0.041554,desktop,Australia
1768270278000000,1768270277294783,-0.705217,desktop,Australia
1768270285000000,1768270284879256,-0.120744,desktop,Australia
1768270296000000,1768270296287996,0.287996,desktop,Australia
1768270303000000,1768270302882885,-0.117115,desktop,Australia
1768270306000000,1768270305755580,-0.24442,desktop,Australia
1768270336000000,1768270335707628,-0.292372,desktop,Australia
1768270348000000,1768270347931063,-0.068937,mobile,Australia
1768270361000000,1768270360998413,-0.001587,desktop,Australia
1768270383000000,1768270383450938,0.450938,desktop,Australia
1768270414000000,1768270413515610,-0.48439,mobile,Australia
1768270419000000,1768270418895280,-0.10472,desktop,Vietnam
1768270429000000,1768270428641058,-0.358942,desktop,Australia
1768270472000000,1768270471430524,-0.569476,desktop,China
1768270474000000,1768270474179614,0.179614,desktop,Australia
1768270480000000,1768270479178439,-0.821561,desktop,Sri Lanka
1768270488000000,1768270487125486,-0.874514,desktop,Australia
1768270530000000,1768270530456510,0.45651,desktop,Australia
1768270578000000,1768270578053394,0.053394,desktop,Australia
1768270581000000,1768270580580448,-0.419552,desktop,Australia
1768270599000000,1768270598935332,-0.064668,desktop,Australia
1768270622000000,1768270621209466,-0.790534,desktop,Thailand
1768270638000000,1768270637710918,-0.289082,mobile,Australia
1768270640000000,1768270639716581,-0.283419,desktop,Australia
1768270642000000,1768270642359466,0.359466,desktop,Australia
1768270689000000,1768270745551306,56.551306,desktop,China
1768270689000000,1768270689172118,0.172118,desktop,Australia
1768270727000000,1768270726191903,-0.808097,desktop,Australia
1768270746000000,1768270746157440,0.15744,desktop,China
1768270751000000,1768270750433658,-0.566342,desktop,Australia
1768270774000000,1768270774219358,0.219358,desktop,Australia
1768270779000000,1768270779705557,0.705557,desktop,Australia
1768270873000000,1768270873143467,0.143467,desktop,Australia
1768270880000000,1768270879853985,-0.146015,desktop,Australia
1768270889000000,1768270889359779,0.359779,desktop,Australia
1768270922000000,1768270922339016,0.339016,mobile,Australia
1768270931000000,1768270931206300,0.2063,desktop,Australia
1768270943000000,1768270942773954,-0.226046,mobile,Australia
1768270959000000,1768270958972478,-0.027522,desktop,Australia
1768270963000000,1768270963407676,0.407676,desktop,Australia
1768270964000000,1768270963644299,-0.355701,mobile,Australia
1768271005000000,1768271005470291,0.470291,desktop,Australia
1768271009000000,1768271009059729,0.059729,mobile,Australia
1768271009000000,1768271054418235,45.418235,desktop,China
1768271012000000,1768271012237371,0.237371,desktop,Australia
1768271035000000,1768271035113331,0.113331,desktop,Australia
1768271044000000,1768271044307076,0.307076,mobile,Australia
1768271056000000,1768271054418235,-1.581765,desktop,China
1768271057000000,1768271057275534,0.275534,mobile,Australia
1768271087000000,1768271054418235,-32.581765,desktop,China
1768271092000000,1768271091483399,-0.516601,desktop,Australia
1768271103000000,1768271103189470,0.18947,desktop,Australia
1768271128000000,1768271128361392,0.361392,desktop,Australia
1768271131000000,1768271131009688,0.009688,desktop,Australia
1768271140000000,1768271139457109,-0.542891,desktop,Australia
1768271165000000,1768271164498565,-0.501435,desktop,Sri Lanka
1768271166000000,1768271166074883,0.074883,desktop,Australia
1768271174000000,1768271173319481,-0.680519,desktop,Australia
1768271177000000,1768271177306260,0.30626,desktop,Australia
1768271210000000,1768271209409499,-0.590501,desktop,New Zealand
1768271211000000,1768271210580789,-0.419211,desktop,Australia
1768271212000000,1768271212137125,0.137125,desktop,Australia
1768271212000000,1768271212137125,0.137125,desktop,Australia
1768271233000000,1768271233386402,0.386402,desktop,Australia
1768271253000000,1768271253142545,0.142545,mobile,Australia
1768271266000000,1768271265987307,-0.012693,desktop,Australia
1768271268000000,1768271268225135,0.225135,desktop,Australia
1768271274000000,1768271274074932,0.074932,desktop,Australia
1768271285000000,1768271284800864,-0.199136,desktop,Taiwan
1768271299000000,1768271298833251,-0.166749,desktop,Australia
1768271315000000,1768271314773014,-0.226986,mobile,Australia
1768271340000000,1768271340430651,0.430651,mobile,Australia
1768271387000000,1768271386639818,-0.360182,mobile,Australia
1768271402000000,1768271402232131,0.232131,desktop,Australia
1768271403000000,1768271402434045,-0.565955,desktop,Australia
1768271404000000,1768271403878578,-0.121422,desktop,Vietnam
1768271416000000,1768271416349021,0.349021,desktop,Australia
1768271418000000,1768271418756794,0.756794,desktop,Australia
1768271430000000,1768271430528190,0.52819,mobile,Australia
1768271485000000,1768271485688403,0.688403,desktop,Fiji
1768271546000000,1768271545698999,-0.301001,desktop,Australia
1768271550000000,1768271549522199,-0.477801,desktop,China
1768271552000000,1768271551820540,-0.17946,desktop,China
1768271554000000,1768271554096144,0.096144,desktop,Australia
1768271556000000,1768271556227589,0.227589,desktop,China
1768271575000000,1768271575372605,0.372605,desktop,Australia
1768271589000000,1768271588749179,-0.250821,desktop,Australia
1768271657000000,1768271656954301,-0.045699,desktop,Australia
1768271667000000,1768271667699773,0.699773,desktop,Australia
1768271685000000,1768271683990693,-1.009307,desktop,Malaysia
1768271687000000,1768271703917280,16.91728,desktop,Australia
1768271699000000,1768271698896170,-0.10383,mobile,Australia
1768271701000000,1768271701413144,0.413144,mobile,Australia
1768271701000000,1768271701413144,0.413144,mobile,Australia
1768271704000000,1768271703917280,-0.08272,desktop,Australia
1768271713000000,1768271713473427,0.473427,mobile,Australia
1768271719000000,1768271719038745,0.038745,mobile,Australia
1768271730000000,1768271729570476,-0.429524,desktop,Australia
1768271737000000,1768271737347656,0.347656,desktop,Australia
1768271749000000,1768271749099265,0.099265,desktop,Australia
1768271766000000,1768271766100006,0.100006,desktop,Australia
1768271780000000,1768271779651422,-0.348578,mobile,Australia
1768271790000000,1768271790116083,0.116083,mobile,Australia
1768271793000000,1768271792908946,-0.091054,desktop,Australia
1768271800000000,1768271799613208,-0.386792,mobile,Australia
1768271833000000,1768271833499080,0.49908,desktop,Australia
1768271856000000,1768271856369257,0.369257,desktop,Australia
1768271886000000,1768271885457694,-0.542306,desktop,Australia
1768271926000000,1768271925589157,-0.410843,desktop,Australia
1768272009000000,1768272009594913,0.594913,desktop,Australia
1768272015000000,1768272014836980,-0.16302,desktop,Australia
1768272024000000,1768272023647101,-0.352899,desktop,Australia
1768272037000000,1768272036576336,-0.423664,desktop,Australia
1768272047000000,1768272047296465,0.296465,desktop,Australia
1768272051000000,1768272051235606,0.235606,desktop,Australia
1768272060000000,1768272060176479,0.176479,desktop,Australia
1768272064000000,1768272064078971,0.078971,mobile,Australia
1768272070000000,1768272070330113,0.330113,desktop,Australia
1768272080000000,1768272080192615,0.192615,mobile,Australia
1768272103000000,1768272102672790,-0.32721,mobile,Australia
1768272132000000,1768272132142331,0.142331,desktop,Australia
1768272174000000,1768272173738739,-0.261261,mobile,Australia
1768272190000000,1768272190285484,0.285484,desktop,Australia
1768272199000000,1768272199069318,0.069318,desktop,Australia
1768272206000000,1768272206286270,0.28627,mobile,Australia
1768272230000000,1768272229641967,-0.358033,desktop,Australia
1768272258000000,1768272258455000,0.455,desktop,Australia
1768272260000000,1768272260157651,0.157651,mobile,Australia
1768272268000000,1768272267889288,-0.110712,mobile,Australia
1768272270000000,1768272270258022,0.258022,desktop,Australia
1768272312000000,1768272312383577,0.383577,mobile,Australia
1768272317000000,1768272317512585,0.512585,mobile,Australia
1768272322000000,1768272321439580,-0.56042,mobile,Australia
1768272383000000,1768272382804923,-0.195077,desktop,Australia
1768272413000000,1768272413295975,0.295975,desktop,Australia
1768272442000000,1768272442182790,0.18279,desktop,Australia
1768272443000000,1768272442734073,-0.265927,mobile,Australia
1768272449000000,1768272449699419,0.699419,desktop,Fiji
1768272482000000,1768272481983012,-0.016988,desktop,Australia
1768272483000000,1768272482998341,-0.001659,mobile,Australia
1768272493000000,1768272492623257,-0.376743,desktop,Australia
1768272497000000,1768272497556962,0.556962,desktop,Australia
1768272517000000,1768272516939918,-0.060082,desktop,Australia
1768272533000000,1768272532771822,-0.228178,desktop,Australia
1768272535000000,1768272535137948,0.137948,desktop,Australia
1768272589000000,1768272589249908,0.249908,desktop,Australia
1768272601000000,1768272600865061,-0.134939,mobile,Australia
1768272606000000,1768272606001152,0.001152,desktop,Australia
1768272606000000,1768272606001152,0.001152,desktop,Australia
1768272629000000,1768272629059413,0.059413,mobile,Australia
1768272632000000,1768272629059413,-2.940587,mobile,Australia
1768272690000000,1768272689494039,-0.505961,mobile,Australia
1768272711000000,1768272711285705,0.285705,desktop,Australia
1768272734000000,1768272734768409,0.768409,mobile,Australia
1768272748000000,1768272748110971,0.110971,desktop,Australia
1768272769000000,1768272768288628,-0.711372,desktop,United States
1768272815000000,1768272814932983,-0.067017,desktop,Australia
1768272830000000,1768272830409503,0.409503,desktop,Australia
1768272835000000,1768272835343913,0.343913,desktop,Thailand
1768272839000000,1768272839137114,0.137114,desktop,Australia
1768272850000000,1768272850373123,0.373123,desktop,Australia
1768272856000000,1768272856158559,0.158559,desktop,Australia
1768272856000000,1768272856158559,0.158559,desktop,Australia
1768272865000000,1768272865482689,0.482689,desktop,Australia
1768272868000000,1768272867647760,-0.35224,desktop,Australia
1768272880000000,1768272880120286,0.120286,mobile,Australia
1768272891000000,1768272890852527,-0.147473,desktop,Australia
1768272901000000,1768272900794674,-0.205326,mobile,New Zealand
1768272910000000,1768272910525526,0.525526,mobile,South Korea
1768272910000000,1768272910444368,0.444368,desktop,Australia
1768272928000000,1768272928171491,0.171491,desktop,Australia
1768272943000000,1768272943313927,0.313927,desktop,Australia
1768272960000000,1768272959969876,-0.030124,desktop,Australia
1768272981000000,1768272980926637,-0.073363,desktop,Australia
1768272994000000,1768272993940598,-0.059402,desktop,Australia
1768273026000000,1768273026124867,0.124867,desktop,Australia
1768273045000000,1768273044868871,-0.131129,desktop,Australia
1768273050000000,1768273049673570,-0.32643,desktop,Australia
1768273055000000,1768273054445466,-0.554534,desktop,Australia
1768273096000000,1768273096339303,0.339303,mobile,Australia
1768273098000000,1768273098207416,0.207416,desktop,Australia
1768273107000000,1768273107343396,0.343396,desktop,Australia
1768273115000000,1768273114799164,-0.200836,desktop,Australia
1768273118000000,1768273118396042,0.396042,desktop,Australia
1768273161000000,1768273161333132,0.333132,desktop,Australia
1768273177000000,1768273177438632,0.438632,desktop,Australia
1768273183000000,1768273182728432,-0.271568,desktop,Australia
1768273183000000,1768273182728432,-0.271568,desktop,Australia
1768273196000000,1768273195698082,-0.301918,desktop,Australia
1768273225000000,1768273225411990,0.41199,desktop,Australia
1768273258000000,1768273257626274,-0.373726,desktop,Australia
1768273269000000,1768273269198274,0.198274,desktop,New Zealand
1768273311000000,1768273311112757,0.112757,desktop,Australia
1768273325000000,1768273324745280,-0.25472,desktop,Australia
1768273352000000,1768273351578856,-0.421144,desktop,Australia
1768273366000000,1768273365256771,-0.743229,desktop,Vietnam
1768273371000000,1768273370708357,-0.291643,mobile,Australia
1768273378000000,1768273377880347,-0.119653,desktop,Vietnam
1768273419000000,1768273418526989,-0.473011,mobile,Australia
1768273427000000,1768273426361234,-0.638766,desktop,Australia
1768273446000000,1768273446129487,0.129487,mobile,Australia
1768273449000000,1768273448353873,-0.646127,desktop,Australia
1768273468000000,1768273468353496,0.353496,desktop,Australia
1768273477000000,1768273477339297,0.339297,desktop,Australia
1768273482000000,1768273482066138,0.066138,desktop,Australia
1768273496000000,1768273495973188,-0.026812,desktop,Australia
1768273526000000,1768273526133487,0.133487,desktop,Australia
1768273527000000,1768273526687658,-0.312342,desktop,Australia
1768273540000000,1768273539626579,-0.373421,desktop,Australia
1768273557000000,1768273556211622,-0.788378,desktop,Australia
1768273558000000,1768273558307785,0.307785,desktop,Australia
1768273582000000,1768273581463509,-0.536491,desktop,Australia
1768273585000000,1768273584872987,-0.127013,desktop,Australia
1768273594000000,1768273594321706,0.321706,desktop,Australia
1768273646000000,1768273645652499,-0.347501,desktop,Australia
1768273658000000,1768273658278782,0.278782,desktop,Vietnam
1768273679000000,1768273678509964,-0.490036,desktop,Australia
1768273688000000,1768273687841902,-0.158098,tablet,Australia
1768273706000000,1768273705759044,-0.240956,desktop,Australia
1768273712000000,1768273711646329,-0.353671,mobile,Australia
1768273726000000,1768273726200419,0.200419,desktop,Australia
1768273728000000,1768273727659427,-0.340573,desktop,Australia
1768273744000000,1768273743550329,-0.449671,mobile,Australia
1768273746000000,1768273746496206,0.496206,desktop,Australia
1768273773000000,1768273772502292,-0.497708,desktop,Australia
1768273791000000,1768273790743585,-0.256415,mobile,Australia
1768273842000000,1768273841918089,-0.081911,desktop,Australia
1768273845000000,1768273844599890,-0.40011,desktop,Australia
1768273856000000,1768273855806411,-0.193589,desktop,Australia
1768273872000000,1768273871724650,-0.27535,mobile,Australia
1768273900000000,1768273900182295,0.182295,desktop,Australia
1768273921000000,1768273920362921,-0.637079,desktop,Taiwan
1768273926000000,1768273926286141,0.286141,desktop,Australia
1768273932000000,1768273931967830,-0.03217,desktop,Australia
1768273956000000,1768273955418700,-0.5813,desktop,Australia
1768273964000000,1768273963907853,-0.092147,desktop,Australia
1768273968000000,1768273967819441,-0.180559,desktop,Australia
1768273988000000,1768273988379529,0.379529,desktop,Australia
1768273988000000,1768273988379529,0.379529,desktop,Australia
1768274025000000,1768274025083691,0.083691,desktop,Australia
1768274032000000,1768274033679770,1.67977,desktop,China
1768274046000000,1768274045452179,-0.547821,desktop,Australia
1768274080000000,1768274080258213,0.258213,mobile,Australia
1768274093000000,1768274092647426,-0.352574,desktop,China
1768274117000000,1768274117123403,0.123403,mobile,Australia
1768274129000000,1768274129677550,0.67755,mobile,Australia
1768274156000000,1768274156195695,0.195695,desktop,Australia
1768274161000000,1768274160960588,-0.039412,desktop,Australia
1768274162000000,1768274161446788,-0.553212,desktop,Australia
1768274167000000,1768274167241537,0.241537,desktop,Australia
1768274182000000,1768274181780281,-0.219719,mobile,Australia
1768274184000000,1768274184157273,0.157273,mobile,Australia
1768274195000000,1768274194885554,-0.114446,desktop,Australia
1768274215000000,1768274214930657,-0.069343,desktop,Australia
1768274218000000,1768274220278172,2.278172,desktop,China
1768274225000000,1768274224966023,-0.033977,desktop,Australia
1768274231000000,1768274230864415,-0.135585,desktop,Australia
1768274238000000,1768274237265338,-0.734662,desktop,Australia
1768274250000000,1768274250271924,0.271924,desktop,Australia
1768274252000000,1768274252232534,0.232534,desktop,Australia
1768274266000000,1768274266197067,0.197067,mobile,Australia
1768274271000000,1768274270633918,-0.366082,mobile,Australia
1768274277000000,1768274276790146,-0.209854,desktop,China
1768274289000000,1768274287816700,-1.1833,desktop,China
1768274293000000,1768274292917155,-0.082845,desktop,Australia
1768274293000000,1768274293169570,0.16957,mobile,Australia
1768274296000000,1768274296314132,0.314132,desktop,Australia
1768274345000000,1768274345210365,0.210365,mobile,Australia
1768274378000000,1768274378129685,0.129685,desktop,Australia
1768274387000000,1768274386287186,-0.712814,desktop,Australia
1768274399000000,1768274398618831,-0.381169,desktop,Australia
1768274404000000,1768274403819982,-0.180018,mobile,Australia
1768274404000000,1768274410720336,6.720336,desktop,China
1768274410000000,1768274410720336,0.720336,desktop,China
1768274464000000,1768274463742573,-0.257427,desktop,Australia
1768274494000000,1768274493685812,-0.314188,desktop,Australia
1768274508000000,1768274508449174,0.449174,desktop,Australia
1768274518000000,1768274517466416,-0.533584,desktop,Australia
1768274558000000,1768274557661476,-0.338524,desktop,Australia
1768274559000000,1768274559167894,0.167894,desktop,Australia
1768274595000000,1768274595381161,0.381161,desktop,Australia
1768274640000000,1768274639269851,-0.730149,desktop,Philippines
1768274650000000,1768274650172167,0.172167,desktop,Australia
1768274658000000,1768274657728149,-0.271851,desktop,Malaysia
1768274687000000,1768274686860844,-0.139156,desktop,Thailand
1768274699000000,1768274699147350,0.14735,desktop,Australia
1768274701000000,1768274700992152,-0.007848,desktop,China
1768274721000000,1768274721577059,0.577059,mobile,Australia
1768274726000000,1768274725637762,-0.362238,desktop,Australia
1768274728000000,1768274727963452,-0.036548,mobile,Australia
1768274776000000,1768274776117719,0.117719,mobile,Australia
1768274796000000,1768274797813351,1.813351,desktop,Australia
1768274815000000,1768274814099217,-0.900783,desktop,Australia
1768274816000000,1768274817249225,1.249225,desktop,Australia
1768274817000000,1768274817249225,0.249225,desktop,Australia
1768274823000000,1768274823387649,0.387649,mobile,Australia
1768274833000000,1768274840393656,7.393656,desktop,Philippines
1768274861000000,1768274860363440,-0.63656,mobile,Australia
1768274883000000,1768274882078229,-0.921771,desktop,Taiwan
1768274885000000,1768274893158405,8.158405,desktop,Australia
1768274893000000,1768274893158405,0.158405,desktop,Australia
1768274896000000,1768274896060803,0.060803,desktop,Australia
1768274903000000,1768274902693290,-0.30671,desktop,Australia
1768274947000000,1768274946634204,-0.365796,desktop,Australia
1768274959000000,1768274959433718,0.433718,desktop,Australia
1768274969000000,1768274968318679,-0.681321,desktop,Australia
1768274975000000,1768274974875656,-0.124344,mobile,Australia
1768275004000000,1768275003661972,-0.338028,desktop,Australia
1768275009000000,1768275008745449,-0.254551,mobile,Australia
1768275041000000,1768275040643968,-0.356032,desktop,Australia
1768275059000000,1768275058871165,-0.128835,desktop,Australia
1768275068000000,1768275067669993,-0.330007,mobile,Australia
1768275071000000,1768275071059639,0.059639,desktop,Australia
1768275079000000,1768275078858729,-0.141271,desktop,Australia
1768275084000000,1768275085378629,1.378629,desktop,China
1768275089000000,1768275088826073,-0.173927,desktop,Australia
1768275102000000,1768275101229447,-0.770553,desktop,Australia
1768275104000000,1768275103696947,-0.303053,mobile,Australia
1768275120000000,1768275119358392,-0.641608,mobile,Australia
1768275135000000,1768275134708419,-0.291581,desktop,Australia
1768275146000000,1768275146129878,0.129878,desktop,Australia
1768275155000000,1768275154914348,-0.085652,desktop,New Zealand
1768275159000000,1768275159573473,0.573473,desktop,Australia
1768275179000000,1768275178856366,-0.143634,desktop,Australia
1768275190000000,1768275189956999,-0.043001,desktop,Australia
1768275197000000,1768275196821487,-0.178513,mobile,Australia
1768275198000000,1768275198198815,0.198815,desktop,Australia
1768275209000000,1768275208676128,-0.323872,desktop,Australia
1768275218000000,1768275218106936,0.106936,desktop,Australia
1768275255000000,1768275255336159,0.336159,mobile,Australia
1768275277000000,1768275277580096,0.580096,desktop,Australia
1768275288000000,1768275287661513,-0.338487,desktop,Australia
1768275297000000,1768275297404212,0.404212,desktop,Australia
1768275305000000,1768275306467016,1.467016,desktop,Australia
1768275329000000,1768275328672689,-0.327311,desktop,Australia
1768275339000000,1768275339077433,0.077433,desktop,Australia
1768275341000000,1768275340873253,-0.126747,desktop,Australia
1768275356000000,1768275355798183,-0.201817,desktop,South Korea
1768275372000000,1768275372465790,0.46579,desktop,Australia
1768275373000000,1768275372655503,-0.344497,desktop,Australia
1768275401000000,1768275400832446,-0.167554,desktop,Australia
1768275414000000,1768275427146942,13.146942,desktop,Australia
1768275427000000,1768275427146942,0.146942,desktop,Australia
1768275470000000,1768275470532073,0.532073,desktop,Australia
1768275474000000,1768275474330299,0.330299,desktop,Australia
1768275508000000,1768275508388989,0.388989,desktop,Australia
1768275528000000,1768275528251336,0.251336,desktop,Australia
1768275559000000,1768275559364334,0.364334,desktop,Australia
1768275576000000,1768275575423859,-0.576141,desktop,Australia
1768275601000000,1768275601409491,0.409491,desktop,Australia
1768275604000000,1768275603685320,-0.31468,mobile,Australia
1768275613000000,1768275612762384,-0.237616,desktop,Australia
1768275619000000,1768275618652848,-0.347152,desktop,Philippines
1768275638000000,1768275637682051,-0.317949,desktop,Australia
1768275642000000,1768275642855668,0.855668,mobile,Australia
1768275646000000,1768275642855668,-3.144332,mobile,Australia
1768275664000000,1768275663537091,-0.462909,desktop,Australia
1768275667000000,1768275666703768,-0.296232,desktop,Australia
1768275684000000,1768275678924253,-5.075747,desktop,Australia
1768275718000000,1768275717805152,-0.194848,desktop,Australia
1768275722000000,1768275722161652,0.161652,desktop,Australia
1768275731000000,1768275730879989,-0.120011,desktop,New Zealand
1768275738000000,1768275737563908,-0.436092,desktop,Australia
1768275754000000,1768275812936774,58.936774,mobile,Australia
1768275772000000,1768275772393129,0.393129,desktop,Australia
1768275789000000,1768275789190782,0.190782,desktop,Australia
1768275806000000,1768275806502733,0.502733,desktop,Australia
1768275812000000,1768275811589816,-0.410184,desktop,Australia
1768275813000000,1768275812936774,-0.063226,mobile,Australia
1768275830000000,1768275830214725,0.214725,desktop,Australia
1768275840000000,1768275840017529,0.017529,desktop,Australia
1768275840000000,1768275840017529,0.017529,desktop,Australia
1768275847000000,1768275847203756,0.203756,desktop,Australia
1768275858000000,1768275857875801,-0.124199,desktop,Australia
1768275859000000,1768275859237153,0.237153,desktop,Australia
1768275878000000,1768275859237153,-18.762847,desktop,Australia
1768275905000000,1768275904756253,-0.243747,desktop,Thailand
1768275930000000,1768275930287909,0.287909,desktop,Australia
1768275936000000,1768275936034247,0.034247,mobile,Australia
1768275942000000,1768275941974626,-0.025374,mobile,Australia
1768275943000000,1768275942834453,-0.165547,desktop,Australia
1768275949000000,1768275948840025,-0.159975,mobile,Australia
1768275954000000,1768275954378797,0.378797,desktop,Australia
1768275972000000,1768275972316753,0.316753,desktop,Australia
1768275987000000,1768275987397562,0.397562,desktop,Australia
1768275996000000,1768275995699129,-0.300871,desktop,Australia
1768276005000000,1768276005068674,0.068674,desktop,Australia
